temp,watts,latlng,velocity_smooth,cadence,distance,heartrate,altitude,time,Id
26,0.0,"[37.80478, -122.432072]",0.0,37,0.0,78,-91.8,0,10823621843
26,0.0,"[37.804778, -122.432072]",0.213,37,0.2,78,-91.8,1,10823621843
26,0.0,"[37.804776, -122.432072]",0.213,37,0.4,78,-91.8,2,10823621843
26,0.0,"[37.804774, -122.432072]",0.039,37,0.6,78,-91.8,12,10823621843
26,0.0,"[37.804772, -122.432071]",0.039,37,0.9,78,-91.8,13,10823621843
26,0.0,"[37.80477, -122.432071]",0.053,37,1.1,78,-91.8,14,10823621843
26,61.0,"[37.804768, -122.432071]",0.065,37,1.3,78,-91.8,15,10823621843
26,38.0,"[37.804767, -122.432071]",0.076,37,1.5,78,-91.8,16,10823621843
26,38.0,"[37.804765, -122.432071]",0.213,31,1.7,78,-91.8,17,10823621843
26,72.0,"[37.804763, -122.43207]",0.213,31,1.9,78,-91.8,18,10823621843
26,72.0,"[37.804761, -122.43207]",0.213,32,2.1,78,-91.8,19,10823621843
26,92.0,"[37.804759, -122.43207]",0.213,32,2.3,78,-91.8,20,10823621843
26,92.0,"[37.804757, -122.43207]",0.213,41,2.6,78,-91.8,21,10823621843
26,76.0,"[37.804755, -122.43207]",0.213,41,2.8,78,-91.8,22,10823621843
26,76.0,"[37.804753, -122.432069]",0.213,43,3.0,78,-91.8,23,10823621843
26,0.0,"[37.804751, -122.432069]",0.213,43,3.2,78,-91.8,24,10823621843
26,0.0,"[37.804749, -122.432069]",0.213,43,3.4,78,-91.8,25,10823621843
26,0.0,"[37.804748, -122.432069]",0.213,0,3.6,78,-91.8,26,10823621843
26,0.0,"[37.804746, -122.432069]",0.213,0,3.8,78,-91.8,27,10823621843
26,0.0,"[37.804744, -122.432068]",0.213,0,4.0,78,-91.8,28,10823621843
25,0.0,"[37.804742, -122.432068]",0.213,0,4.3,78,-91.8,29,10823621843
26,1.0,"[37.80474, -122.432068]",0.213,9,4.5,78,-91.8,30,10823621843
26,45.0,"[37.804738, -122.432068]",0.213,9,4.7,78,-91.8,31,10823621843
26,45.0,"[37.804736, -122.432068]",0.213,32,4.9,78,-91.8,32,10823621843
26,146.0,"[37.804734, -122.432067]",0.213,36,5.1,78,-91.8,33,10823621843
25,364.0,"[37.804732, -122.432067]",0.213,47,5.3,78,-91.8,34,10823621843
25,299.0,"[37.80473, -122.432067]",0.213,53,5.5,78,-91.8,35,10823621843
25,210.0,"[37.804728, -122.432067]",0.213,58,5.7,78,-91.8,36,10823621843
25,193.0,"[37.804727, -122.432067]",0.213,62,6.0,78,-91.8,37,10823621843
25,219.0,"[37.804725, -122.432066]",0.213,64,6.2,78,-91.8,38,10823621843
25,167.0,"[37.804723, -122.432066]",0.213,65,6.4,78,-91.8,39,10823621843
25,119.0,"[37.804721, -122.432066]",0.213,65,6.6,78,-91.8,40,10823621843
25,111.0,"[37.804719, -122.432066]",0.213,65,6.8,78,-91.8,41,10823621843
25,169.0,"[37.804717, -122.432066]",0.213,64,7.0,78,-91.8,42,10823621843
25,126.0,"[37.804715, -122.432065]",0.213,64,7.2,78,-92.4,43,10823621843
25,,"[37.804557, -122.432018]",0.568,61,9.4,78,-92.2,45,10823621843
25,128.0,"[37.804537, -122.432012]",0.965,60,11.6,78,-91.8,46,10823621843
25,205.0,"[37.804473, -122.432015]",2.439,60,19.2,78,-91.8,47,10823621843
25,227.0,"[37.804425, -122.431996]",3.458,61,24.5,78,-91.6,48,10823621843
25,224.0,"[37.804372, -122.43198]",3.837,62,30.3,78,-91.0,49,10823621843
25,228.0,"[37.804313, -122.431962]",5.512,63,37.0,78,-91.0,50,10823621843
25,203.0,"[37.804255, -122.431946]",6.364,63,43.5,78,-91.0,51,10823621843
25,94.0,"[37.804193, -122.431932]",6.344,63,50.9,78,-91.0,52,10823621843
25,103.0,"[37.804137, -122.431924]",6.474,65,56.9,78,-91.0,53,10823621843
25,217.0,"[37.804076, -122.431915]",6.81,68,64.3,78,-91.0,54,10823621843
25,221.0,"[37.80402, -122.431904]",6.776,67,70.9,78,-90.8,55,10823621843
25,219.0,"[37.803965, -122.431901]",6.78,65,77.3,78,-90.8,56,10823621843
25,233.0,"[37.803914, -122.431896]",6.336,64,82.6,78,-90.6,57,10823621843
25,248.0,"[37.80386, -122.431887]",6.388,62,88.8,78,-90.6,58,10823621843
25,275.0,"[37.803809, -122.431877]",5.996,61,94.3,78,-90.2,59,10823621843
25,281.0,"[37.803756, -122.431871]",5.878,61,100.3,78,-89.8,60,10823621843
25,274.0,"[37.803704, -122.431864]",5.786,61,106.3,78,-89.4,61,10823621843
25,274.0,"[37.803654, -122.431856]",5.744,61,111.3,78,-89.0,62,10823621843
25,302.0,"[37.803598, -122.431844]",5.73,61,117.5,78,-88.8,63,10823621843
25,314.0,"[37.803541, -122.431828]",5.97,62,124.1,78,-88.4,64,10823621843
25,319.0,"[37.803486, -122.431816]",5.956,63,130.0,78,-88.0,65,10823621843
25,297.0,"[37.803428, -122.431802]",6.152,63,137.0,78,-87.6,66,10823621843
25,275.0,"[37.80337, -122.431794]",6.374,63,143.2,78,-87.4,67,10823621843
25,246.0,"[37.80331, -122.431772]",6.504,64,150.0,78,-87.0,68,10823621843
25,225.0,"[37.803245, -122.43175]",6.7,66,157.6,78,-86.8,69,10823621843
25,73.0,"[37.803182, -122.431727]",6.954,68,164.8,78,-86.6,70,10823621843
25,111.0,"[37.803123, -122.43171]",6.92,67,171.6,78,-86.4,71,10823621843
25,173.0,"[37.803064, -122.431695]",7.036,68,178.4,78,-86.2,72,10823621843
25,151.0,"[37.803005, -122.431679]",7.022,67,185.1,78,-86.2,73,10823621843
25,156.0,"[37.802946, -122.431667]",6.784,67,191.6,78,-86.2,74,10823621843
25,178.0,"[37.802887, -122.431654]",6.698,66,198.3,78,-86.2,75,10823621843
25,137.0,"[37.802824, -122.431637]",6.734,66,205.3,78,-86.0,76,10823621843
25,127.0,"[37.802764, -122.431626]",6.764,66,212.2,78,-86.0,77,10823621843
25,127.0,"[37.802706, -122.431615]",6.716,65,218.7,78,-85.8,78,10823621843
25,120.0,"[37.802647, -122.431603]",6.758,65,225.3,78,-85.8,79,10823621843
25,151.0,"[37.80259, -122.431593]",6.692,64,231.8,78,-85.6,80,10823621843
25,125.0,"[37.802534, -122.431583]",6.528,64,237.9,78,-85.4,81,10823621843
25,82.0,"[37.802476, -122.431571]",6.466,64,244.5,78,-85.4,82,10823621843
25,115.0,"[37.80242, -122.431556]",6.458,63,251.0,78,-85.2,83,10823621843
25,151.0,"[37.802364, -122.431541]",6.36,64,257.1,78,-85.0,84,10823621843
25,119.0,"[37.802307, -122.431525]",6.372,64,263.6,78,-85.0,85,10823621843
25,94.0,"[37.802248, -122.431514]",6.47,64,270.3,78,-85.0,86,10823621843
25,58.0,"[37.802189, -122.431504]",6.492,65,277.0,78,-85.0,87,10823621843
25,0.0,"[37.802134, -122.431493]",6.41,65,283.0,78,-85.0,88,10823621843
25,0.0,"[37.802078, -122.431484]",6.486,65,289.6,78,-85.0,89,10823621843
25,0.0,"[37.802024, -122.431474]",6.34,0,295.3,78,-85.0,90,10823621843
25,0.0,"[37.801969, -122.431461]",6.232,0,301.5,78,-85.0,91,10823621843
25,0.0,"[37.801912, -122.431449]",6.178,0,307.9,78,-85.0,92,10823621843
25,0.0,"[37.801858, -122.431436]",6.194,0,314.0,78,-85.0,93,10823621843
25,0.0,"[37.801803, -122.431418]",6.15,0,320.3,78,-85.0,94,10823621843
25,0.0,"[37.80175, -122.431405]",6.248,0,326.6,78,-85.0,95,10823621843
25,0.0,"[37.801699, -122.431401]",6.092,0,331.9,78,-85.0,96,10823621843
25,0.0,"[37.801649, -122.431397]",5.928,0,337.5,78,-85.0,97,10823621843
25,0.0,"[37.801605, -122.431385]",5.734,0,342.7,78,-85.0,98,10823621843
25,0.0,"[37.801574, -122.431381]",5.164,0,346.1,78,-85.2,99,10823621843
25,0.0,"[37.801554, -122.431382]",4.38,0,348.5,78,-85.2,100,10823621843
25,0.0,"[37.801542, -122.431381]",3.538,0,349.6,78,-85.2,101,10823621843
25,0.0,"[37.80153, -122.431383]",2.692,0,351.0,78,-85.2,102,10823621843
25,0.0,"[37.801522, -122.431387]",1.86,0,352.0,78,-85.2,103,10823621843
25,0.0,"[37.801502, -122.43139]",1.58,0,354.0,78,-84.6,104,10823621843
25,0.0,"[37.801479, -122.431383]",1.624,0,356.6,78,-84.0,105,10823621843
25,13.0,"[37.801446, -122.43137]",2.128,3,360.3,78,-83.6,106,10823621843
25,209.0,"[37.801403, -122.431355]",2.878,3,365.4,78,-83.0,107,10823621843
25,209.0,"[37.801358, -122.431339]",3.72,39,370.6,78,-82.6,108,10823621843
25,261.0,"[37.801312, -122.431323]",4.372,49,375.9,78,-82.2,109,10823621843
25,197.0,"[37.80126, -122.431307]",4.98,54,381.5,78,-81.8,110,10823621843
25,100.0,"[37.801205, -122.431287]",5.506,44,387.8,78,-81.4,111,10823621843
25,117.0,"[37.801145, -122.431269]",5.898,59,394.9,78,-81.0,112,10823621843
25,0.0,"[37.801088, -122.431254]",6.184,59,401.5,78,-80.6,113,10823621843
25,0.0,"[37.80103, -122.431243]",6.474,59,408.3,78,-80.0,114,10823621843
25,0.0,"[37.800977, -122.431231]",6.694,0,415.0,78,-79.6,115,10823621843
25,0.0,"[37.800943, -122.431228]",6.104,0,418.3,78,-79.2,116,10823621843
25,0.0,"[37.800909, -122.431229]",5.448,0,422.1,78,-78.6,117,10823621843
25,0.0,"[37.800881, -122.43123]",4.71,0,425.0,78,-78.2,118,10823621843
25,0.0,"[37.800858, -122.431228]",3.888,0,427.7,78,-77.8,119,10823621843
25,0.0,"[37.800841, -122.431226]",2.86,0,429.3,78,-77.2,120,10823621843
25,0.0,"[37.800823, -122.43122]",2.596,0,431.3,78,-76.8,121,10823621843
25,0.0,"[37.800804, -122.431218]",2.206,0,433.1,78,-76.4,122,10823621843
25,0.0,"[37.800782, -122.431217]",2.1,0,435.5,78,-76.0,123,10823621843
25,0.0,"[37.800759, -122.431215]",2.084,0,438.1,78,-75.4,124,10823621843
25,0.0,"[37.800739, -122.431209]",2.234,0,440.4,78,-75.0,125,10823621843
25,0.0,"[37.800717, -122.4312]",2.37,0,443.1,78,-74.6,126,10823621843
25,0.0,"[37.800699, -122.431197]",2.378,0,445.0,78,-74.2,127,10823621843
24,0.0,"[37.800677, -122.431195]",2.4,0,447.5,78,-73.8,128,10823621843
25,0.0,"[37.800663, -122.431198]",2.198,0,449.1,78,-73.4,129,10823621843
25,0.0,"[37.800658, -122.431202]",1.862,0,449.7,78,-73.6,130,10823621843
24,0.0,"[37.800657, -122.431202]",1.368,0,450.0,78,-73.6,131,10823621843
24,,"[37.800603, -122.431209]",0.004,0,450.0,78,-57.6,187,10823621843
24,0.0,"[37.800575, -122.43121]",0.052,0,452.9,78,-57.4,188,10823621843
24,0.0,"[37.800537, -122.431204]",0.125,0,457.2,80,-57.0,189,10823621843
24,0.0,"[37.800497, -122.431193]",0.199,0,461.7,80,-56.8,190,10823621843
24,252.0,"[37.800451, -122.431177]",0.285,42,467.0,82,-56.4,191,10823621843
24,286.0,"[37.800404, -122.431158]",0.285,49,472.6,81,-56.2,192,10823621843
24,266.0,"[37.800351, -122.431137]",0.285,56,478.9,81,-56.0,193,10823621843
24,314.0,"[37.800297, -122.431121]",5.572,61,485.1,81,-55.8,194,10823621843
24,353.0,"[37.800238, -122.431108]",6.012,65,491.8,81,-55.8,195,10823621843
24,324.0,"[37.800177, -122.4311]",6.28,67,498.4,81,-55.6,196,10823621843
24,323.0,"[37.800114, -122.431086]",6.572,68,505.5,80,-55.4,197,10823621843
24,333.0,"[37.800046, -122.431072]",6.81,72,513.0,80,-55.0,198,10823621843
24,171.0,"[37.799979, -122.431055]",7.124,77,520.7,80,-54.8,199,10823621843
24,104.0,"[37.799914, -122.43104]",7.244,74,528.0,80,-54.4,200,10823621843
24,71.0,"[37.799849, -122.43102]",7.43,73,535.6,80,-54.0,201,10823621843
24,0.0,"[37.7998, -122.431003]",7.088,73,540.9,80,-53.6,202,10823621843
24,0.0,"[37.79975, -122.430994]",6.724,73,546.6,80,-53.0,203,10823621843
24,0.0,"[37.799704, -122.43099]",6.274,0,552.1,80,-52.6,204,10823621843
24,0.0,"[37.79967, -122.430983]",5.584,0,555.9,79,-52.0,205,10823621843
24,17.0,"[37.799624, -122.430982]",5.054,14,560.9,79,-51.6,206,10823621843
24,233.0,"[37.799578, -122.430973]",5.022,35,566.0,79,-51.2,207,10823621843
24,258.0,"[37.799526, -122.430961]",5.072,52,571.9,80,-50.8,208,10823621843
24,303.0,"[37.79947, -122.430945]",5.254,59,578.3,80,-50.6,209,10823621843
24,281.0,"[37.799414, -122.430935]",5.75,63,584.7,79,-50.4,210,10823621843
24,295.0,"[37.799356, -122.430926]",6.07,65,591.2,79,-50.2,211,10823621843
24,268.0,"[37.799302, -122.430916]",6.252,66,597.3,80,-50.0,212,10823621843
24,272.0,"[37.799244, -122.430904]",6.338,66,603.6,80,-49.8,213,10823621843
24,281.0,"[37.799184, -122.43089]",6.398,67,610.3,80,-49.6,214,10823621843
24,272.0,"[37.79912, -122.430878]",6.566,68,617.5,80,-49.4,215,10823621843
24,258.0,"[37.799057, -122.430867]",6.684,68,624.6,80,-49.0,216,10823621843
24,188.0,"[37.798993, -122.430853]",6.878,66,631.7,80,-48.6,217,10823621843
24,0.0,"[37.798933, -122.430835]",6.988,66,638.6,80,-48.2,218,10823621843
24,0.0,"[37.798873, -122.430822]",7.006,66,645.3,80,-47.8,219,10823621843
24,0.0,"[37.798818, -122.430808]",6.872,0,651.8,80,-47.4,220,10823621843
24,0.0,"[37.798771, -122.430807]",6.436,0,656.8,80,-46.8,221,10823621843
24,6.0,"[37.798724, -122.43083]",6.092,13,662.1,80,-46.2,222,10823621843
24,157.0,"[37.798686, -122.430881]",5.91,56,668.1,80,-45.6,223,10823621843
24,253.0,"[37.798662, -122.430945]",5.764,60,674.2,80,-45.4,224,10823621843
24,277.0,"[37.798648, -122.431018]",5.782,60,680.8,81,-44.8,225,10823621843
24,286.0,"[37.79864, -122.431095]",6.092,61,687.3,81,-44.4,226,10823621843
24,273.0,"[37.798633, -122.431175]",6.522,63,694.8,81,-44.2,227,10823621843
24,245.0,"[37.798624, -122.431247]",6.62,64,701.2,81,-43.8,228,10823621843
24,219.0,"[37.798617, -122.431319]",6.672,65,707.5,81,-43.4,229,10823621843
24,155.0,"[37.798605, -122.431391]",6.66,65,714.0,81,-43.0,230,10823621843
24,110.0,"[37.798596, -122.431462]",6.658,64,720.6,81,-42.8,231,10823621843
24,164.0,"[37.798587, -122.43153]",6.374,62,726.6,81,-42.4,232,10823621843
24,192.0,"[37.798581, -122.431598]",6.258,62,732.5,81,-42.0,233,10823621843
24,90.0,"[37.798574, -122.431669]",6.218,62,738.6,81,-41.6,234,10823621843
24,58.0,"[37.798568, -122.431746]",6.252,62,745.3,81,-41.4,235,10823621843
24,58.0,"[37.798559, -122.431827]",6.394,65,752.5,81,-41.2,236,10823621843
24,45.0,"[37.798548, -122.431909]",6.666,67,760.0,81,-41.0,237,10823621843
24,0.0,"[37.79854, -122.431992]",7.008,67,767.5,81,-41.0,238,10823621843
24,0.0,"[37.798529, -122.432072]",7.224,67,774.7,81,-41.0,239,10823621843
24,0.0,"[37.79852, -122.43215]",7.26,0,781.6,81,-41.0,240,10823621843
24,0.0,"[37.798512, -122.43222]",7.068,0,787.9,82,-41.0,241,10823621843
24,0.0,"[37.798508, -122.43227]",6.478,0,792.3,82,-41.0,242,10823621843
24,0.0,"[37.798505, -122.432303]",5.574,0,795.4,82,-41.0,243,10823621843
24,0.0,"[37.7985, -122.432322]",4.482,0,797.2,81,-40.8,244,10823621843
24,0.0,"[37.798496, -122.432337]",3.398,0,798.6,81,-40.8,245,10823621843
24,0.0,"[37.798492, -122.43235]",2.358,0,799.7,80,-40.6,246,10823621843
24,0.0,"[37.798489, -122.432377]",1.866,0,801.7,80,-40.4,247,10823621843
24,0.0,"[37.798488, -122.432419]",1.972,0,805.3,80,-40.2,248,10823621843
24,0.0,"[37.798489, -122.432449]",2.252,0,808.4,80,-40.0,249,10823621843
24,0.0,"[37.798492, -122.432469]",2.334,0,810.3,80,-39.8,250,10823621843
24,0.0,"[37.798495, -122.432502]",2.68,0,813.1,80,-39.8,251,10823621843
24,13.0,"[37.798496, -122.432545]",2.942,4,816.4,80,-39.6,252,10823621843
24,224.0,"[37.798481, -122.432599]",3.3,38,821.8,80,-39.4,253,10823621843
24,313.0,"[37.79846, -122.432648]",3.606,51,826.4,80,-39.4,254,10823621843
24,283.0,"[37.798442, -122.43271]",4.372,55,832.1,84,-39.4,255,10823621843
24,258.0,"[37.79843, -122.432781]",5.092,55,838.5,86,-39.4,256,10823621843
24,258.0,"[37.798421, -122.432855]",5.764,61,845.2,88,-39.2,257,10823621843
24,234.0,"[37.798411, -122.432929]",5.97,65,851.6,90,-39.0,258,10823621843
24,276.0,"[37.798398, -122.433011]",6.534,67,859.1,90,-38.8,259,10823621843
24,267.0,"[37.798388, -122.433097]",6.926,69,866.8,91,-38.8,260,10823621843
24,200.0,"[37.798374, -122.433179]",7.11,74,874.1,92,-38.6,261,10823621843
24,173.0,"[37.798362, -122.433269]",7.416,74,882.3,92,-38.4,262,10823621843
24,128.0,"[37.798352, -122.433353]",7.64,75,889.8,93,-38.2,263,10823621843
24,84.0,"[37.798342, -122.433437]",7.628,75,897.3,93,-38.0,264,10823621843
24,55.0,"[37.798332, -122.433523]",7.624,75,904.9,94,-37.6,265,10823621843
24,0.0,"[37.798325, -122.43361]",7.712,75,912.6,94,-37.4,266,10823621843
24,0.0,"[37.798318, -122.433697]",7.608,75,920.3,94,-37.2,267,10823621843
24,0.0,"[37.798309, -122.43378]",7.59,0,927.8,93,-37.0,268,10823621843
24,0.0,"[37.798298, -122.43385]",7.386,0,934.2,92,-36.8,269,10823621843
24,0.0,"[37.79829, -122.433902]",6.794,0,938.8,103,-36.8,270,10823621843
24,0.0,"[37.798283, -122.433942]",5.992,0,942.6,130,-36.6,271,10823621843
24,0.0,"[37.798279, -122.433974]",5.012,0,945.4,134,-36.4,272,10823621843
24,0.0,"[37.798274, -122.43401]",4.136,9,948.5,134,-36.2,273,10823621843
24,179.0,"[37.798271, -122.434052]",3.564,30,952.0,134,-36.0,274,10823621843
24,171.0,"[37.798264, -122.434102]",3.512,30,956.4,133,-35.8,275,10823621843
24,171.0,"[37.798251, -122.434158]",3.828,40,961.7,133,-35.6,276,10823621843
24,168.0,"[37.798242, -122.434215]",4.32,46,967.0,132,-35.4,277,10823621843
24,66.0,"[37.798235, -122.434271]",4.712,46,972.0,131,-35.4,278,10823621843
24,66.0,"[37.798231, -122.434328]",4.946,53,976.7,131,-35.2,279,10823621843
24,42.0,"[37.798225, -122.434394]",5.238,56,982.6,130,-35.0,280,10823621843
24,32.0,"[37.798219, -122.434461]",5.35,58,988.5,129,-35.0,281,10823621843
24,24.0,"[37.798211, -122.434531]",5.56,59,994.8,129,-35.0,282,10823621843
24,0.0,"[37.798202, -122.434602]",5.8,59,1001.0,129,-35.0,283,10823621843
24,0.0,"[37.798196, -122.434675]",6.19,59,1007.7,129,-34.8,284,10823621843
24,0.0,"[37.798187, -122.434746]",6.3,0,1014.1,130,-34.8,285,10823621843
24,0.0,"[37.798176, -122.434815]",6.336,0,1020.2,129,-34.8,286,10823621843
24,0.0,"[37.798165, -122.434888]",6.448,0,1027.0,129,-34.8,287,10823621843
24,0.0,"[37.798157, -122.434957]",6.418,0,1033.1,129,-34.8,288,10823621843
24,0.0,"[37.798147, -122.435026]",6.306,0,1039.2,128,-34.8,289,10823621843
24,0.0,"[37.798135, -122.435096]",6.218,0,1045.2,128,-34.8,290,10823621843
24,0.0,"[37.798125, -122.435171]",6.366,0,1052.0,127,-34.8,291,10823621843
24,0.0,"[37.798113, -122.435236]",6.188,0,1058.0,126,-34.8,292,10823621843
24,0.0,"[37.798102, -122.435293]",5.982,0,1063.0,124,-34.6,293,10823621843
24,0.0,"[37.798101, -122.435349]",5.766,0,1068.0,121,-34.6,294,10823621843
24,0.0,"[37.798115, -122.43539]",5.35,0,1071.9,119,-34.4,295,10823621843
24,0.0,"[37.798132, -122.435421]",4.69,0,1075.4,118,-34.2,296,10823621843
24,0.0,"[37.798139, -122.435449]",4.016,4,1078.0,116,-34.2,297,10823621843
24,0.0,"[37.798144, -122.435477]",3.532,4,1080.7,114,-34.0,298,10823621843
24,0.0,"[37.798143, -122.435502]",2.908,4,1082.6,113,-34.0,299,10823621843
24,0.0,"[37.798139, -122.435525]",2.53,0,1084.6,113,-34.0,300,10823621843
24,0.0,"[37.798137, -122.435542]",2.126,0,1086.1,112,-34.0,301,10823621843
24,0.0,"[37.798143, -122.435548]",1.728,0,1086.7,110,-33.8,302,10823621843
24,0.0,"[37.798148, -122.435554]",1.296,0,1087.2,109,-33.8,303,10823621843
24,0.0,"[37.798153, -122.43556]",1.034,0,1087.8,108,-33.6,304,10823621843
24,0.0,"[37.798155, -122.43557]",0.76,0,1088.4,107,-33.6,305,10823621843
24,0.0,"[37.798153, -122.435573]",0.512,0,1088.6,107,-33.6,306,10823621843
22,,"[37.798136, -122.435475]",0.001,0,1088.6,93,-33.6,719,10823621843
22,0.0,"[37.798141, -122.435458]",0.004,0,1090.2,93,-33.6,720,10823621843
22,0.0,"[37.798139, -122.435439]",0.008,0,1092.1,94,-33.4,721,10823621843
22,0.0,"[37.798134, -122.435427]",0.011,0,1093.2,94,-33.2,722,10823621843
22,0.0,"[37.798128, -122.435407]",0.016,0,1095.1,94,-33.2,723,10823621843
22,0.0,"[37.798141, -122.435395]",1.61,0,1096.7,95,-33.0,724,10823621843
23,0.0,"[37.798151, -122.435404]",1.428,0,1097.3,96,-32.8,725,10823621843
23,0.0,"[37.798158, -122.435423]",1.384,0,1099.0,97,-32.6,726,10823621843
23,0.0,"[37.798157, -122.435442]",1.504,0,1100.8,97,-32.6,727,10823621843
23,0.0,"[37.798147, -122.435458]",1.516,0,1102.7,98,-32.4,728,10823621843
23,0.0,"[37.79814, -122.435468]",1.41,0,1103.7,98,-32.4,729,10823621843
23,0.0,"[37.798135, -122.435477]",1.494,0,1104.8,99,-32.2,730,10823621843
23,0.0,"[37.798133, -122.435488]",1.34,0,1105.7,101,-32.0,731,10823621843
23,0.0,"[37.798131, -122.435497]",1.102,0,1106.3,102,-32.0,732,10823621843
23,0.0,"[37.79813, -122.435507]",0.948,0,1107.4,102,-31.8,733,10823621843
23,0.0,"[37.798127, -122.435504]",0.742,0,1107.4,102,-31.8,734,10823621843
23,0.0,"[37.798128, -122.435504]",0.534,0,1107.4,103,-31.6,735,10823621843
23,,"[37.798089, -122.435648]",0.0,0,1107.4,76,1.4,885,10823621843
23,0.0,"[37.798083, -122.435676]",0.019,0,1110.3,76,1.4,886,10823621843
23,0.0,"[37.798079, -122.435692]",0.029,0,1111.9,76,1.4,887,10823621843
23,0.0,"[37.798079, -122.435716]",0.043,0,1114.0,76,1.6,888,10823621843
23,0.0,"[37.798074, -122.435742]",0.06,0,1116.6,76,1.8,889,10823621843
23,0.0,"[37.798067, -122.435765]",0.06,0,1118.8,76,2.0,890,10823621843
23,128.0,"[37.798054, -122.435797]",2.338,22,1122.0,76,2.2,891,10823621843
23,195.0,"[37.798033, -122.435835]",2.832,34,1126.1,76,2.2,892,10823621843
23,156.0,"[37.798016, -122.435876]",3.236,34,1130.2,76,2.4,893,10823621843
23,156.0,"[37.798001, -122.435925]",3.582,46,1134.6,76,2.6,894,10823621843
23,116.0,"[37.797993, -122.435985]",4.156,51,1139.6,77,2.6,895,10823621843
23,107.0,"[37.797988, -122.436054]",4.784,54,1145.9,78,2.8,896,10823621843
23,52.0,"[37.79798, -122.436119]",5.21,56,1152.1,78,2.8,897,10823621843
23,0.0,"[37.797971, -122.436178]",5.368,56,1157.0,78,3.0,898,10823621843
23,0.0,"[37.797957, -122.436244]",5.686,56,1163.0,79,3.0,899,10823621843
23,0.0,"[37.797947, -122.436312]",5.896,0,1169.1,78,3.2,900,10823621843
23,0.0,"[37.797939, -122.436381]",5.858,0,1175.2,78,3.2,901,10823621843
23,0.0,"[37.797933, -122.436451]",5.87,0,1181.4,76,3.4,902,10823621843
23,0.0,"[37.797928, -122.43652]",6.11,0,1187.5,75,3.4,903,10823621843
23,0.0,"[37.797923, -122.436587]",6.076,0,1193.4,75,3.6,904,10823621843
23,0.0,"[37.797918, -122.436656]",6.146,0,1199.8,75,3.6,905,10823621843
23,0.0,"[37.79791, -122.436717]",5.98,0,1205.1,74,3.6,906,10823621843
23,0.0,"[37.797904, -122.436784]",5.958,0,1211.2,75,3.8,907,10823621843
23,1.0,"[37.797896, -122.436846]",5.83,5,1216.7,75,3.8,908,10823621843
23,73.0,"[37.797888, -122.436914]",5.858,39,1222.7,76,3.8,909,10823621843
23,0.0,"[37.797881, -122.436986]",5.9,39,1229.3,76,4.0,910,10823621843
23,0.0,"[37.79787, -122.437048]",6.012,39,1235.2,76,4.0,911,10823621843
23,0.0,"[37.797861, -122.437105]",5.798,0,1240.2,76,4.0,912,10823621843
23,0.0,"[37.797855, -122.437162]",5.696,0,1245.2,76,4.0,913,10823621843
23,7.0,"[37.797851, -122.437226]",5.642,14,1250.9,75,4.2,914,10823621843
23,121.0,"[37.797841, -122.437294]",5.426,40,1256.5,75,4.2,915,10823621843
23,115.0,"[37.797835, -122.437373]",5.652,40,1263.4,76,4.4,916,10823621843
23,115.0,"[37.797826, -122.437452]",6.084,62,1270.7,78,4.4,917,10823621843
23,56.0,"[37.797815, -122.437523]",6.39,64,1277.1,81,4.4,918,10823621843
23,26.0,"[37.797805, -122.437585]",6.348,62,1282.6,82,4.4,919,10823621843
23,120.0,"[37.797796, -122.437647]",6.342,55,1288.2,82,4.6,920,10823621843
23,183.0,"[37.797789, -122.437703]",5.982,54,1293.3,83,4.6,921,10823621843
23,241.0,"[37.797783, -122.437756]",5.532,53,1298.3,84,5.0,922,10823621843
23,232.0,"[37.797777, -122.437802]",5.034,50,1302.3,84,5.2,923,10823621843
23,234.0,"[37.797769, -122.437851]",4.75,50,1306.3,85,5.6,924,10823621843
23,234.0,"[37.79776, -122.437902]",4.592,52,1311.1,85,6.0,925,10823621843
23,241.0,"[37.797753, -122.43795]",4.442,51,1315.5,86,6.4,926,10823621843
23,238.0,"[37.797745, -122.437997]",4.252,50,1319.6,88,6.8,927,10823621843
23,267.0,"[37.797738, -122.438046]",4.344,50,1324.0,91,7.2,928,10823621843
23,267.0,"[37.797733, -122.438096]",4.368,49,1328.2,93,7.4,929,10823621843
23,233.0,"[37.797729, -122.438153]",4.42,50,1333.2,94,7.8,930,10823621843
23,219.0,"[37.797721, -122.438205]",4.466,50,1337.9,95,8.2,931,10823621843
23,251.0,"[37.797713, -122.438263]",4.784,48,1343.5,97,8.8,932,10823621843
23,220.0,"[37.797704, -122.438309]",4.664,50,1347.3,98,9.0,933,10823621843
23,227.0,"[37.797696, -122.438362]",4.758,50,1352.0,98,9.4,934,10823621843
23,227.0,"[37.797693, -122.438419]",4.734,49,1356.9,99,9.8,935,10823621843
23,230.0,"[37.797691, -122.438474]",4.824,48,1362.0,99,10.2,936,10823621843
23,213.0,"[37.79769, -122.43853]",4.728,47,1367.1,100,10.4,937,10823621843
23,199.0,"[37.797684, -122.43858]",4.868,47,1371.7,100,10.8,938,10823621843
23,0.0,"[37.797677, -122.438629]",4.798,47,1376.0,99,11.2,939,10823621843
23,0.0,"[37.797668, -122.438671]",4.606,47,1379.9,99,11.6,940,10823621843
23,0.0,"[37.797663, -122.438704]",4.16,0,1382.8,99,12.0,941,10823621843
